Id,MeterNumber,flow,Flow Rate,Total Flow,Meter Local Time,CreatedDate
27222,19240542,0.529,0,17306.701,10/27/22 0:48,10/27/22 16:48
15920,19240550,0.265,0,12094.059,10/27/22 0:48,10/27/22 16:48
14724,19240547,0,0.508,9165.184,10/27/22 0:48,10/27/22 16:48
8533,19240586,0,2.699,16475.615,10/27/22 0:49,10/27/22 16:49
8534,19240586,1.057,2.743,16476.672,10/27/22 0:49,10/27/22 16:49
8535,19240586,0.527,0,16477.199,10/27/22 0:50,10/27/22 16:50
13763,19240657,4.227,0,11276.182,10/27/22 0:51,10/27/22 4:51
10572,19240656,0.264,4.07,14430.131,10/27/22 0:51,10/27/22 4:51
21899,19240660,0,0.066,31937.867,10/27/22 0:52,10/27/22 4:52
10573,19240656,2.378,4.423,14432.509,10/27/22 0:52,10/27/22 4:52
21900,19240660,0,0,31937.867,10/27/22 0:52,10/27/22 4:52
8536,19240586,0.266,0.443,16477.465,10/27/22 0:52,10/27/22 16:52
10574,19240656,0.793,0,14433.302,10/27/22 0:52,10/27/22 4:52
12740,19240545,0.791,1.784,21800.529,10/27/22 0:52,10/27/22 4:52
35886,19240551,0.266,0,21665.539,10/27/22 0:53,10/27/22 4:53
14696,19240547,0,2.578,9153.56,10/27/22 0:53,10/27/22 4:53
14791,19240546,0.265,1.997,13719.509,10/27/22 0:53,10/27/22 16:53
12741,19240545,0.266,0,21800.795,10/27/22 0:53,10/27/22 4:53
14792,19240546,0.264,1.961,13719.772,10/27/22 0:53,10/27/22 16:53
10606,19240656,0.264,3.745,14453.643,10/27/22 0:53,10/27/22 16:53
13110,19240549,1.057,3.305,16028.636,10/27/22 0:54,10/27/22 16:54
14697,19240547,1.321,0,9154.881,10/27/22 0:54,10/27/22 4:54
10607,19240656,1.057,4.624,14454.699,10/27/22 0:54,10/27/22 16:54
13111,19240549,0.265,3.322,16028.9,10/27/22 0:54,10/27/22 16:54
10608,19240656,0.793,0,14455.492,10/27/22 0:54,10/27/22 16:54
13112,19240549,2.113,3.342,16031.014,10/27/22 0:54,10/27/22 16:54
12822,19240447,1.585,0,12516.998,10/27/22 0:54,10/27/22 4:54
13113,19240549,0.528,1.468,16031.542,10/27/22 0:55,10/27/22 16:55
13259,19240446,1.585,0,9354.066,10/27/22 0:55,10/27/22 4:55
24043,19240653,2.377,0,16624.08,10/27/22 0:55,10/27/22 16:55
13260,19240446,0.264,3.692,9354.33,10/27/22 0:56,10/27/22 4:56
13261,19240446,0.528,3.666,9354.858,10/27/22 0:56,10/27/22 4:56
13321,19240446,0.264,3.644,9375.992,10/27/22 0:56,10/27/22 16:56
13262,19240446,0.793,3.634,9355.651,10/27/22 0:56,10/27/22 4:56
13263,19240446,0,0,9355.651,10/27/22 0:56,10/27/22 4:56
10609,19240656,0,1.193,14455.492,10/27/22 0:56,10/27/22 16:56
14793,19240546,2.113,0,13721.886,10/27/22 0:57,10/27/22 16:57
15921,19240550,0.264,1.6,12094.322,10/27/22 0:57,10/27/22 16:57
15922,19240550,0.265,1.59,12094.587,10/27/22 0:57,10/27/22 16:57
12200,19240449,1.322,2.159,16848.627,10/27/22 0:57,10/27/22 4:57
13785,19240657,1.057,0,11303.92,10/27/22 0:57,10/27/22 16:57
13322,19240446,1.85,0.358,9377.842,10/27/22 0:57,10/27/22 16:57
13114,19240549,3.698,0,16035.24,10/27/22 0:57,10/27/22 16:57
15923,19240550,0.528,1.641,12095.115,10/27/22 0:58,10/27/22 16:58
15924,19240550,0,1.614,12095.115,10/27/22 0:58,10/27/22 16:58
12201,19240449,1.32,0,16849.947,10/27/22 0:58,10/27/22 4:58
15925,19240550,0.528,1.586,12095.644,10/27/22 0:58,10/27/22 16:58
15926,19240550,0.264,1.592,12095.907,10/27/22 0:58,10/27/22 16:58
24044,19240653,0.264,2.574,16624.344,10/27/22 0:58,10/27/22 16:58
15927,19240550,0.265,0,12096.172,10/27/22 0:59,10/27/22 16:59
24045,19240653,0.529,1.615,16624.873,10/27/22 0:59,10/27/22 16:59
24046,19240653,0.264,1.393,16625.137,10/27/22 0:59,10/27/22 16:59
13323,19240446,1.057,0.378,9378.898,10/27/22 0:59,10/27/22 16:59
24047,19240653,0.264,1.383,16625.4,10/27/22 0:59,10/27/22 16:59
24048,19240653,0.264,0,16625.664,10/27/22 0:59,10/27/22 16:59
14744,19240546,1.057,1.819,13683.581,10/27/22 1:00,10/27/22 5:00
14745,19240546,0.265,1.798,13683.846,10/27/22 1:00,10/27/22 5:00
22032,19240663,0.265,0.999,12443.294,10/27/22 1:04,10/27/22 5:04
22033,19240663,0,1.04,12443.294,10/27/22 1:04,10/27/22 5:04
22034,19240663,0.264,1.031,12443.558,10/27/22 1:04,10/27/22 5:04
22035,19240663,0,1.036,12443.558,10/27/22 1:04,10/27/22 5:04
22036,19240663,0.265,1.043,12443.822,10/27/22 1:04,10/27/22 5:04
15739,19240556,0,0.982,12508.544,10/27/22 1:05,10/27/22 5:05
15740,19240556,0,1.036,12508.544,10/27/22 1:05,10/27/22 5:05
22037,19240663,0.528,0,12444.351,10/27/22 1:05,10/27/22 5:05
15741,19240556,0.265,1.006,12508.809,10/27/22 1:05,10/27/22 5:05
15742,19240556,0,0,12508.809,10/27/22 1:05,10/27/22 5:05
16396,19240445,0.793,1.829,13238.188,10/27/22 1:06,10/27/22 5:06
16397,19240445,0.264,1.822,13238.451,10/27/22 1:06,10/27/22 5:06
16398,19240445,0.265,0,13238.716,10/27/22 1:06,10/27/22 5:06
17983,19240443,0,2.766,17574.043,10/27/22 1:07,10/27/22 5:07
14746,19240546,1.32,0,13685.166,10/27/22 1:07,10/27/22 5:07
17984,19240443,0.791,3.254,17574.834,10/27/22 1:08,10/27/22 5:08
17985,19240443,0.529,3.229,17575.363,10/27/22 1:08,10/27/22 5:08
13264,19240446,0,0.041,9355.651,10/27/22 1:08,10/27/22 5:08
17986,19240443,0.527,0.196,17575.891,10/27/22 1:08,10/27/22 5:08
17987,19240443,0,0.186,17575.891,10/27/22 1:08,10/27/22 5:08
13265,19240446,0,0,9355.651,10/27/22 1:08,10/27/22 5:08
7550,19240654,14.53,0,11403.777,10/27/22 1:09,10/27/22 5:09
15743,19240556,0,0.146,12508.809,10/27/22 1:09,10/27/22 5:09
10575,19240656,0.264,3.765,14433.565,10/27/22 1:09,10/27/22 5:09
15744,19240556,0,0,12508.809,10/27/22 1:09,10/27/22 5:09
10576,19240656,1.057,0.937,14434.622,10/27/22 1:09,10/27/22 5:09
10577,19240656,0.265,0,14434.887,10/27/22 1:10,10/27/22 5:10
17988,19240443,0,0.127,17575.891,10/27/22 1:10,10/27/22 5:10
17989,19240443,0,0,17575.891,10/27/22 1:10,10/27/22 5:10
18712,19240543,0,0.047,19891.096,10/27/22 1:10,10/27/22 5:10
15745,19240556,0,1.629,12508.809,10/27/22 1:10,10/27/22 5:10
15746,19240556,0.264,1.609,12509.072,10/27/22 1:10,10/27/22 5:10
15747,19240556,0.265,1.6,12509.337,10/27/22 1:11,10/27/22 5:11
15748,19240556,0.264,1.611,12509.601,10/27/22 1:11,10/27/22 5:11
15749,19240556,0.265,1.59,12509.865,10/27/22 1:11,10/27/22 5:11
15750,19240556,0.264,0,12510.129,10/27/22 1:11,10/27/22 5:11
18713,19240543,0,0,19891.096,10/27/22 1:12,10/27/22 5:12
14960,19240544,0.265,1.585,9543.214,10/27/22 1:16,10/27/22 5:16
14961,19240544,0.528,0,9543.742,10/27/22 1:16,10/27/22 5:16
23983,19240653,0,2.371,16607.438,10/27/22 1:17,10/27/22 5:17
23984,19240653,0.791,2.897,16608.229,10/27/22 1:18,10/27/22 5:18
23985,19240653,0.529,3.09,16608.758,10/27/22 1:18,10/27/22 5:18
23986,19240653,0.264,0.905,16609.021,10/27/22 1:18,10/27/22 5:18
23987,19240653,0,0.907,16609.021,10/27/22 1:18,10/27/22 5:18
23988,19240653,0.266,0.919,16609.287,10/27/22 1:18,10/27/22 5:18
23989,19240653,0.264,0,16609.551,10/27/22 1:19,10/27/22 5:19
23990,19240653,0.264,0.592,16609.814,10/27/22 1:19,10/27/22 5:19
23991,19240653,0,0.751,16609.814,10/27/22 1:19,10/27/22 5:19
23992,19240653,0,0,16609.814,10/27/22 1:19,10/27/22 5:19
8501,19240586,9.512,1.706,16433.084,10/27/22 1:19,10/27/22 5:19
12202,19240449,0,1.265,16849.947,10/27/22 1:20,10/27/22 5:20
12203,19240449,0,0,16849.947,10/27/22 1:20,10/27/22 5:20
12742,19240545,0,0.833,21800.795,10/27/22 1:21,10/27/22 5:21
12743,19240545,0.527,0.872,21801.322,10/27/22 1:22,10/27/22 5:22
12204,19240449,0.793,1.024,16850.74,10/27/22 1:22,10/27/22 5:22
12205,19240449,0.264,0,16851.004,10/27/22 1:23,10/27/22 5:23
12744,19240545,0.793,1.626,21802.115,10/27/22 1:23,10/27/22 5:23
35887,19240551,0.264,2.091,21665.803,10/27/22 1:23,10/27/22 5:23
12745,19240545,0.264,0,21802.379,10/27/22 1:23,10/27/22 5:23
12746,19240545,0,1.613,21802.379,10/27/22 1:24,10/27/22 5:24
35888,19240551,1.057,0,21666.859,10/27/22 1:24,10/27/22 5:24
22038,19240663,0,0.048,12444.351,10/27/22 1:24,10/27/22 5:24
12747,19240545,0.529,0,21802.908,10/27/22 1:24,10/27/22 5:24
22039,19240663,0,0,12444.351,10/27/22 1:24,10/27/22 5:24
21808,19240659,0.529,0.878,18411.732,10/27/22 1:25,10/27/22 5:25
12206,19240449,2.113,0,16853.117,10/27/22 1:25,10/27/22 5:25
21809,19240659,0.527,0.882,18412.26,10/27/22 1:26,10/27/22 5:26
21810,19240659,0.264,0.879,18412.523,10/27/22 1:26,10/27/22 5:26
12748,19240545,0,0.819,21802.908,10/27/22 1:26,10/27/22 5:26
12749,19240545,0,0,21802.908,10/27/22 1:26,10/27/22 5:26
21811,19240659,0.266,0.883,18412.789,10/27/22 1:26,10/27/22 5:26
21812,19240659,0.264,0.876,18413.053,10/27/22 1:26,10/27/22 5:26
21813,19240659,0,0.886,18413.053,10/27/22 1:26,10/27/22 5:26
12750,19240545,0,0.225,21802.908,10/27/22 1:27,10/27/22 5:27
21814,19240659,0,0.887,18413.053,10/27/22 1:27,10/27/22 5:27
18714,19240543,1.057,2.765,19892.152,10/27/22 1:27,10/27/22 5:27
21901,19240660,0.264,2.291,31938.131,10/27/22 1:27,10/27/22 5:27
21815,19240659,0.264,0.875,18413.316,10/27/22 1:27,10/27/22 5:27
21816,19240659,0.264,0.053,18413.58,10/27/22 1:27,10/27/22 5:27
21817,19240659,0,0,18413.58,10/27/22 1:27,10/27/22 5:27
18715,19240543,1.057,0,19893.209,10/27/22 1:27,10/27/22 5:27
23993,19240653,0.264,1.427,16610.078,10/27/22 1:28,10/27/22 5:28
21902,19240660,1.584,0,31939.715,10/27/22 1:28,10/27/22 5:28
8502,19240586,1.32,1.476,16434.404,10/27/22 1:29,10/27/22 5:29
13097,19240549,0.792,0,16018.333,10/27/22 1:30,10/27/22 5:30
10578,19240656,0,0.16,14434.887,10/27/22 1:30,10/27/22 5:30
21818,19240659,0,1.261,18413.58,10/27/22 1:30,10/27/22 5:30
16399,19240445,0,0.398,13238.716,10/27/22 1:30,10/27/22 5:30
21819,19240659,0.266,1.233,18413.846,10/27/22 1:30,10/27/22 5:30
16400,19240445,0,0,13238.716,10/27/22 1:30,10/27/22 5:30
21820,19240659,0.264,1.25,18414.109,10/27/22 1:30,10/27/22 5:30
21821,19240659,0,1.252,18414.109,10/27/22 1:30,10/27/22 5:30
21822,19240659,0,0,18414.109,10/27/22 1:30,10/27/22 5:30
8503,19240586,1.057,0.919,16435.461,10/27/22 1:30,10/27/22 5:30
10579,19240656,0,0.083,14434.887,10/27/22 1:31,10/27/22 5:31
8504,19240586,1.057,1.594,16436.518,10/27/22 1:31,10/27/22 5:31
21823,19240659,0.264,2.624,18414.373,10/27/22 1:31,10/27/22 5:31
21824,19240659,0,2.633,18414.373,10/27/22 1:31,10/27/22 5:31
13266,19240446,0,0.637,9355.651,10/27/22 1:31,10/27/22 5:31
21825,19240659,0.529,2.63,18414.902,10/27/22 1:32,10/27/22 5:32
13267,19240446,0.265,0,9355.916,10/27/22 1:32,10/27/22 5:32
10580,19240656,0.264,0,14435.15,10/27/22 1:32,10/27/22 5:32
21826,19240659,0.791,0.569,18415.693,10/27/22 1:32,10/27/22 5:32
21827,19240659,0,0.576,18415.693,10/27/22 1:32,10/27/22 5:32
21828,19240659,0.266,0.575,18415.959,10/27/22 1:32,10/27/22 5:32
21829,19240659,0,0.577,18415.959,10/27/22 1:32,10/27/22 5:32
19737,19240548,0.529,2.417,24640.115,10/27/22 1:33,10/27/22 5:33
19738,19240548,0.264,2.376,24640.379,10/27/22 1:33,10/27/22 5:33
21830,19240659,0.264,0.571,18416.223,10/27/22 1:33,10/27/22 5:33
15751,19240556,0,0.425,12510.129,10/27/22 1:33,10/27/22 5:33
19739,19240548,0.529,2.347,24640.908,10/27/22 1:33,10/27/22 5:33
19740,19240548,0.264,0,24641.172,10/27/22 1:33,10/27/22 5:33
21831,19240659,0,0.577,18416.223,10/27/22 1:33,10/27/22 5:33
10581,19240656,0.528,1.334,14435.679,10/27/22 1:33,10/27/22 5:33
21832,19240659,0.264,0.577,18416.486,10/27/22 1:34,10/27/22 5:34
13268,19240446,0.264,0,9356.18,10/27/22 1:34,10/27/22 5:34
15752,19240556,0.265,0.412,12510.394,10/27/22 1:34,10/27/22 5:34
13269,19240446,0,0.451,9356.18,10/27/22 1:34,10/27/22 5:34
21833,19240659,0.266,0.806,18416.752,10/27/22 1:34,10/27/22 5:34
13270,19240446,0.265,0.449,9356.444,10/27/22 1:34,10/27/22 5:34
13271,19240446,0,0.445,9356.444,10/27/22 1:34,10/27/22 5:34
13272,19240446,0,0,9356.444,10/27/22 1:34,10/27/22 5:34
15753,19240556,0.264,0.415,12510.657,10/27/22 1:34,10/27/22 5:34
15754,19240556,0.265,0.42,12510.922,10/27/22 1:35,10/27/22 5:35
10582,19240656,0,0,14435.679,10/27/22 1:35,10/27/22 5:35
21834,19240659,0.791,0.817,18417.543,10/27/22 1:35,10/27/22 5:35
15755,19240556,0,0,12510.922,10/27/22 1:35,10/27/22 5:35
8505,19240586,5.02,1.282,16441.537,10/27/22 1:35,10/27/22 5:35
21835,19240659,0,0,18417.543,10/27/22 1:35,10/27/22 5:35
10583,19240656,0,0.19,14435.679,10/27/22 1:36,10/27/22 5:36
8506,19240586,1.32,0,16442.857,10/27/22 1:37,10/27/22 5:37
35889,19240551,0,2.012,21666.859,10/27/22 1:37,10/27/22 5:37
13273,19240446,0,0.079,9356.444,10/27/22 1:37,10/27/22 5:37
13274,19240446,0,0.081,9356.444,10/27/22 1:37,10/27/22 5:37
35890,19240551,1.057,2,21667.916,10/27/22 1:38,10/27/22 5:38
13275,19240446,0,0,9356.444,10/27/22 1:38,10/27/22 5:38
14526,19240451,0.264,0,14654.413,10/27/22 1:38,10/27/22 5:38
21836,19240659,0.266,1.073,18417.809,10/27/22 1:38,10/27/22 5:38
35891,19240551,0.527,0,21668.443,10/27/22 1:38,10/27/22 5:38
10584,19240656,0.265,0,14435.943,10/27/22 1:38,10/27/22 5:38
21837,19240659,0,0,18417.809,10/27/22 1:38,10/27/22 5:38
21838,19240659,0,0.934,18417.809,10/27/22 1:38,10/27/22 5:38
13276,19240446,0,0.303,9356.444,10/27/22 1:39,10/27/22 5:39
21839,19240659,0.264,0,18418.072,10/27/22 1:39,10/27/22 5:39
13277,19240446,0,0,9356.444,10/27/22 1:39,10/27/22 5:39
21840,19240659,0,0.811,18418.072,10/27/22 1:40,10/27/22 5:40
21841,19240659,0,0.82,18418.072,10/27/22 1:40,10/27/22 5:40
21842,19240659,0,0,18418.072,10/27/22 1:40,10/27/22 5:40
12207,19240449,0,1.995,16853.117,10/27/22 1:41,10/27/22 5:41
12208,19240449,0,2.017,16853.117,10/27/22 1:41,10/27/22 5:41
23994,19240653,1.057,0,16611.135,10/27/22 1:42,10/27/22 5:42
12209,19240449,1.32,0,16854.438,10/27/22 1:42,10/27/22 5:42
21903,19240660,0.266,2.53,31939.98,10/27/22 1:42,10/27/22 5:42
21904,19240660,0.527,2.526,31940.508,10/27/22 1:43,10/27/22 5:43
12823,19240447,0.264,0.52,12517.262,10/27/22 1:43,10/27/22 5:43
21905,19240660,0.529,0,31941.037,10/27/22 1:43,10/27/22 5:43
8507,19240586,0,4.196,16442.857,10/27/22 1:43,10/27/22 5:43
8508,19240586,1.85,0,16444.707,10/27/22 1:44,10/27/22 5:44
12824,19240447,0.528,0.511,12517.79,10/27/22 1:44,10/27/22 5:44
7551,19240654,0,2.399,11403.777,10/27/22 1:46,10/27/22 5:46
8509,19240586,1.057,0,16445.764,10/27/22 1:46,10/27/22 5:46
7552,19240654,1.32,0,11405.098,10/27/22 1:46,10/27/22 5:46
12825,19240447,2.378,0.686,12520.168,10/27/22 1:48,10/27/22 5:48
12826,19240447,0.264,0.686,12520.432,10/27/22 1:49,10/27/22 5:49
7553,19240654,0.265,0,11405.362,10/27/22 1:49,10/27/22 5:49
12827,19240447,0.528,0.679,12520.96,10/27/22 1:49,10/27/22 5:49
12828,19240447,0,0.682,12520.96,10/27/22 1:49,10/27/22 5:49
21843,19240659,0.264,2.662,18418.336,10/27/22 1:51,10/27/22 5:51
21844,19240659,0.529,2.678,18418.865,10/27/22 1:51,10/27/22 5:51
21845,19240659,0.527,2.455,18419.393,10/27/22 1:51,10/27/22 5:51
21846,19240659,0,0,18419.393,10/27/22 1:51,10/27/22 5:51
35892,19240551,0.793,1.162,21669.236,10/27/22 1:52,10/27/22 5:52
21847,19240659,0.264,0,18419.656,10/27/22 1:52,10/27/22 5:52
12829,19240447,2.113,0,12523.073,10/27/22 1:53,10/27/22 5:53
7554,19240654,0,0.339,11405.362,10/27/22 1:53,10/27/22 5:53
10585,19240656,0.264,3.8,14436.207,10/27/22 1:53,10/27/22 5:53
13278,19240446,0.264,3.647,9356.708,10/27/22 1:53,10/27/22 5:53
27158,19240542,0,2.371,17273.414,10/27/22 1:53,10/27/22 5:53
7555,19240654,0.264,0.327,11405.626,10/27/22 1:53,10/27/22 5:53
10586,19240656,1.057,3.724,14437.264,10/27/22 1:53,10/27/22 5:53
10587,19240656,0.528,0,14437.792,10/27/22 1:54,10/27/22 5:54
27159,19240542,0.793,2.342,17274.207,10/27/22 1:54,10/27/22 5:54
13279,19240446,1.321,0,9358.029,10/27/22 1:54,10/27/22 5:54
27160,19240542,0.529,2.187,17274.736,10/27/22 1:54,10/27/22 5:54
27161,19240542,0,0,17274.736,10/27/22 1:54,10/27/22 5:54
7556,19240654,0.265,1.269,11405.891,10/27/22 1:54,10/27/22 5:54
15823,19240550,0.528,1.623,12054.433,10/27/22 1:54,10/27/22 5:54
15824,19240550,0.528,0,12054.961,10/27/22 1:55,10/27/22 5:55
35893,19240551,0.264,0.375,21669.5,10/27/22 1:57,10/27/22 5:57
35894,19240551,0,0,21669.5,10/27/22 1:57,10/27/22 5:57
35895,19240551,0,0.107,21669.5,10/27/22 1:57,10/27/22 5:57
35896,19240551,0,0.933,21669.5,10/27/22 1:57,10/27/22 5:57
35897,19240551,0.266,1.021,21669.766,10/27/22 1:58,10/27/22 5:58
35898,19240551,0,0,21669.766,10/27/22 1:59,10/27/22 5:59
7557,19240654,2.905,0.631,11408.796,10/27/22 1:59,10/27/22 5:59
19741,19240548,0.793,3.603,24641.965,10/27/22 1:59,10/27/22 5:59
19742,19240548,1.057,3.644,24643.021,10/27/22 2:00,10/27/22 6:00
19743,19240548,2.377,0,24645.398,10/27/22 2:00,10/27/22 6:00
14527,19240451,0,2.374,14654.413,10/27/22 2:01,10/27/22 6:01
12751,19240545,1.584,0,21804.492,10/27/22 2:01,10/27/22 6:01
14528,19240451,1.585,0,14655.998,10/27/22 2:02,10/27/22 6:02
18716,19240543,1.057,2.789,19894.266,10/27/22 2:02,10/27/22 6:02
18717,19240543,0,2.79,19894.266,10/27/22 2:02,10/27/22 6:02
18718,19240543,0.527,0,19894.793,10/27/22 2:02,10/27/22 6:02
18719,19240543,0,0.591,19894.793,10/27/22 2:02,10/27/22 6:02
18720,19240543,0,0,19894.793,10/27/22 2:02,10/27/22 6:02
18721,19240543,0,0.197,19894.793,10/27/22 2:02,10/27/22 6:02
18722,19240543,0,0.188,19894.793,10/27/22 2:03,10/27/22 6:03
14529,19240451,1.057,0,14657.055,10/27/22 2:09,10/27/22 6:09
12830,19240447,0,1.109,12523.073,10/27/22 2:09,10/27/22 6:09
23995,19240653,0.266,1.396,16611.4,10/27/22 2:09,10/27/22 6:09
19744,19240548,0.264,1.954,24645.662,10/27/22 2:10,10/27/22 6:10
12831,19240447,0.265,0,12523.338,10/27/22 2:10,10/27/22 6:10
23996,19240653,0.791,1.35,16612.191,10/27/22 2:10,10/27/22 6:10
23997,19240653,0,0,16612.191,10/27/22 2:10,10/27/22 6:10
19745,19240548,1.057,1.985,24646.719,10/27/22 2:10,10/27/22 6:10
23998,19240653,0,0.732,16612.191,10/27/22 2:11,10/27/22 6:11
23999,19240653,0.266,0.723,16612.457,10/27/22 2:11,10/27/22 6:11
2371,20238153,0.036,0.079,1971.949,10/27/22 2:11,10/27/22 6:11
24000,19240653,0,0.733,16612.457,10/27/22 2:11,10/27/22 6:11
24001,19240653,0.264,0,16612.721,10/27/22 2:11,10/27/22 6:11
27162,19240542,0,0.048,17274.736,10/27/22 2:12,10/27/22 6:12
15825,19240550,0.528,1.903,12055.489,10/27/22 2:13,10/27/22 6:13
24002,19240653,0,1.09,16612.721,10/27/22 2:13,10/27/22 6:13
24003,19240653,0.264,0,16612.984,10/27/22 2:13,10/27/22 6:13
15826,19240550,0.264,1.886,12055.753,10/27/22 2:13,10/27/22 6:13
18723,19240543,0.793,0,19895.586,10/27/22 2:13,10/27/22 6:13
15827,19240550,0.528,0,12056.281,10/27/22 2:13,10/27/22 6:13
27163,19240542,0,0,17274.736,10/27/22 2:14,10/27/22 6:14
24004,19240653,0,0.516,16612.984,10/27/22 2:15,10/27/22 6:15
19746,19240548,11.359,3.699,24658.078,10/27/22 2:15,10/27/22 6:15
21906,19240660,0.264,2.493,31941.301,10/27/22 2:20,10/27/22 6:20
21907,19240660,1.32,0,31942.621,10/27/22 2:21,10/27/22 6:21
19747,19240548,6.605,0,24664.684,10/27/22 2:21,10/27/22 6:21
14698,19240547,1.32,0,9156.201,10/27/22 2:22,10/27/22 6:22
14962,19240544,0.264,0,9544.006,10/27/22 2:29,10/27/22 6:29
24005,19240653,0,0,16612.984,10/27/22 2:29,10/27/22 6:29
14963,19240544,0.265,0,9544.271,10/27/22 2:31,10/27/22 6:31
21848,19240659,0,0.047,18419.656,10/27/22 2:31,10/27/22 6:31
18724,19240543,0,0.052,19895.586,10/27/22 2:32,10/27/22 6:32
13764,19240657,2.113,0,11278.295,10/27/22 2:33,10/27/22 6:33
35899,19240551,0.264,2.108,21670.029,10/27/22 2:33,10/27/22 6:33
18725,19240543,0,0,19895.586,10/27/22 2:34,10/27/22 6:34
35900,19240551,1.85,0,21671.879,10/27/22 2:34,10/27/22 6:34
8510,19240586,0,0.044,16445.764,10/27/22 2:36,10/27/22 6:36
35901,19240551,0,0.671,21671.879,10/27/22 2:36,10/27/22 6:36
16401,19240445,0,0.141,13238.716,10/27/22 2:36,10/27/22 6:36
16402,19240445,0,0,13238.716,10/27/22 2:36,10/27/22 6:36
15756,19240556,0,0.074,12510.922,10/27/22 2:37,10/27/22 6:37
2372,20238153,0.189,3.813,1972.138,10/27/22 2:37,10/27/22 6:37
35902,19240551,0.791,0,21672.67,10/27/22 2:37,10/27/22 6:37
15757,19240556,0,0,12510.922,10/27/22 2:37,10/27/22 6:37
2373,20238153,1.748,0.578,1973.886,10/27/22 2:37,10/27/22 6:37
16403,19240445,0.264,1.936,13238.979,10/27/22 2:38,10/27/22 6:38
16404,19240445,0,1.914,13238.979,10/27/22 2:38,10/27/22 6:38
16405,19240445,0.793,1.902,13239.772,10/27/22 2:38,10/27/22 6:38
16406,19240445,0.264,1.874,13240.036,10/27/22 2:38,10/27/22 6:38
16407,19240445,0.265,0,13240.301,10/27/22 2:38,10/27/22 6:38
16408,19240445,0,0.529,13240.301,10/27/22 2:39,10/27/22 6:39
16409,19240445,0,0,13240.301,10/27/22 2:40,10/27/22 6:40
16410,19240445,0,0.196,13240.301,10/27/22 2:40,10/27/22 6:40
16411,19240445,0,0.165,13240.301,10/27/22 2:41,10/27/22 6:41
16412,19240445,0.264,3.125,13240.564,10/27/22 2:41,10/27/22 6:41
16413,19240445,0.528,3.316,13241.093,10/27/22 2:41,10/27/22 6:41
16414,19240445,0.528,1.898,13241.621,10/27/22 2:42,10/27/22 6:42
16415,19240445,0.265,1.736,13241.886,10/27/22 2:42,10/27/22 6:42
16416,19240445,0,0,13241.886,10/27/22 2:42,10/27/22 6:42
12832,19240447,0,1.987,12523.338,10/27/22 2:46,10/27/22 6:46
12833,19240447,0.264,2.157,12523.602,10/27/22 2:46,10/27/22 6:46
12834,19240447,0.265,2.184,12523.866,10/27/22 2:46,10/27/22 6:46
12835,19240447,0.528,0,12524.395,10/27/22 2:46,10/27/22 6:46
21908,19240660,0,0.316,31942.621,10/27/22 2:47,10/27/22 6:47
21909,19240660,0,0,31942.621,10/27/22 2:49,10/27/22 6:49
35903,19240551,0,0.141,21672.67,10/27/22 2:53,10/27/22 6:53
22040,19240663,0,0.044,12444.351,10/27/22 2:54,10/27/22 6:54
22041,19240663,0,0,12444.351,10/27/22 2:54,10/27/22 6:54
19748,19240548,0.264,0.852,24664.947,10/27/22 2:54,10/27/22 6:54
19749,19240548,0,0.874,24664.947,10/27/22 2:55,10/27/22 6:55
19750,19240548,0.264,0.88,24665.211,10/27/22 2:55,10/27/22 6:55
22042,19240663,0,0.423,12444.351,10/27/22 2:55,10/27/22 6:55
19751,19240548,0,0,24665.211,10/27/22 2:55,10/27/22 6:55
22043,19240663,0.264,0,12444.614,10/27/22 2:55,10/27/22 6:55
19752,19240548,0,0.87,24665.211,10/27/22 2:56,10/27/22 6:56
19753,19240548,0.264,0.811,24665.475,10/27/22 2:56,10/27/22 6:56
19754,19240548,1.85,0,24667.324,10/27/22 2:58,10/27/22 6:58
16417,19240445,0.264,1.937,13242.149,10/27/22 2:59,10/27/22 6:59
16418,19240445,0.528,3.275,13242.678,10/27/22 2:59,10/27/22 6:59
16419,19240445,1.058,1.5,13243.735,10/27/22 2:59,10/27/22 6:59
16420,19240445,0,0,13243.735,10/27/22 2:59,10/27/22 6:59
22044,19240663,0,0.194,12444.614,10/27/22 3:01,10/27/22 7:01
22045,19240663,0,0,12444.614,10/27/22 3:01,10/27/22 7:01
21849,19240659,0,0,18419.656,10/27/22 3:02,10/27/22 7:02
16421,19240445,0,1.637,13243.735,10/27/22 3:02,10/27/22 7:02
16422,19240445,0.792,0,13244.527,10/27/22 3:03,10/27/22 7:03
22046,19240663,0,2.053,12444.614,10/27/22 3:04,10/27/22 7:04
